order_id;product_id;unit_price;quantity;discount
63;62;39,4;5;0
64;42;11,2;6;0
64;69;28,8;7;0
65;28;36,4;4;0
65;43;36,8;24;0
65;53;26,2;20;0
65;75;6,2;10;0
66;36;15,2;12;0
67;32;25,6;40;0,1
67;58;10,6;30;0,1
67;62;39,4;25;0,1
68;34;11,2;14;0
68;70;12;30;0
69;41;7,7;10;0
69;62;39,4;70;0
70;1;14,4;20;0
71;41;7,7;20;0
71;76;14,4;6;0
72;17;31,2;8;0
72;28;36,4;14;0
72;76;14,4;30;0
73;71;17,2;30;0
74;35;14,4;10;0
75;52;5,6;20;0
76;15;12,4;5;0
76;25;11,2;4;0
76;39;14,4;4;0
77;16;13,9;21;0,15
77;35;14,4;70;0,15
77;46;9,6;30;0
77;59;44;40;0,15
77;63;35,1;80;0,15
78;6;20;6;0
78;13;4,8;12;0
78;14;18,6;9;0
78;31;10;4;0
78;72;27,8;40;0
79;4;17,6;24;0
79;57;15,6;16;0
79;75;6,2;50;0
80;2;15,2;25;0,2
80;11;16,8;50;0,2
80;30;20,7;35;0,2
80;58;10,6;30;0,2
81;59;44;9;0
81;65;16,8;40;0
81;68;10;10;0
82;19;7,3;10;0,05
82;30;20,7;8;0,05
82;38;210,8;20;0,05
82;56;30,4;12;0,05
83;26;24,9;50;0,15
83;72;27,8;25;0,15
84;54;5,9;15;0
85;18;50;40;0,2
85;42;11,2;10;0,2
85;47;7,6;16;0,2
86;14;18,6;10;0
86;21;8;10;0,1
86;71;17,2;40;0,1
87;52;5,6;8;0
87;68;10;10;0
88;2;15,2;7;0,2
88;31;10;25;0,2
88;32;25,6;6;0,2
88;51;42,4;48;0,2
89;4;17,6;18;0,1
90;23;7,2;40;0
90;26;24,9;24;0
90;36;15,2;20;0
90;37;20,8;28;0
90;72;27,8;25;0
91;17;31,2;20;0
91;30;20,7;15;0
92;4;17,6;10;0
92;17;31,2;70;0,05
92;62;39,4;28;0
93;18;50;20;0,05
93;41;7,7;12;0,05
93;43;36,8;40;0,05
94;33;2;8;0
94;59;44;9;0,15
95;2;15,2;24;0,2
95;31;10;56;0,2
95;36;15,2;40;0,2
95;55;19,2;40;0,2
96;64;26,6;50;0
96;68;10;4;0,05
96;76;14,4;15;0
97;4;17,6;35;0
97;8;32;70;0,25
98;8;32;70;0
98;19;7,3;80;0
98;42;11,2;9;0
99;17;31,2;36;0,1
99;56;30,4;20;0
100;25;11,2;10;0
100;39;14,4;50;0,15
100;40;14,7;4;0
100;75;6,2;6;0,15
101;1;14,4;15;0,15
101;23;7,2;25;0
102;54;5,9;24;0
103;50;13;15;0,1
103;69;28,8;18;0,1
104;38;210,8;20;0,05
104;41;7,7;13;0
104;44;15,5;77;0,05
104;65;16,8;10;0,05
105;24;3,6;10;0
105;54;5,9;20;0,15
106;11;16,8;12;0,2
106;38;210,8;50;0,2
107;1;14,4;12;0
107;29;99;4;0
108;24;3,6;25;0
108;57;15,6;25;0
109;31;10;30;0
109;55;19,2;12;0
109;69;28,8;20;0
110;10;24,8;30;0,2
110;26;24,9;16;0
110;60;27,2;8;0,2
111;24;3,6;10;0,05
111;34;11,2;10;0,05
111;36;15,2;20;0,05
112;16;13,9;56;0,05
112;31;10;70;0,05
112;60;27,2;80;0,05
113;28;36,4;30;0
113;29;99;35;0
113;38;210,8;10;0
113;49;16;35;0
113;54;5,9;28;0
114;39;14,4;54;0,1
114;60;27,2;55;0,1
115;25;11,2;50;0
115;51;42,4;20;0
115;54;5,9;24;0
116;31;10;20;0
116;75;6,2;12;0
116;76;14,4;12;0
117;69;28,8;30;0
117;71;17,2;5;0
118;11;16,8;24;0
119;65;16,8;5;0
119;77;10,4;5;0
120;34;11,2;36;0
120;54;5,9;18;0
120;65;16,8;15;0
120;77;10,4;7;0
121;21;8;5;0,1
121;28;36,4;13;0,1
121;57;15,6;25;0
121;64;26,6;35;0,1
122;29;99;20;0
122;56;30,4;18;0,25
123;1;14,4;15;0,15
123;64;26,6;30;0
123;74;8;20;0,15
124;36;15,2;6;0,2
125;20;64,8;12;0,25
125;38;210,8;40;0,25
125;60;27,2;70;0,25
125;72;27,8;42;0,25
126;58;10,6;80;0,2
126;71;17,2;50;0,2
127;31;10;30;0
127;58;10,6;15;0
128;14;18,6;15;0
128;54;5,9;10;0
129;31;10;42;0,05
130;28;36,4;20;0,15
130;39;14,4;20;0,15
131;71;17,2;6;0
132;41;7,7;8;0,1
132;63;35,1;16;0,1
132;65;16,8;20;0,1
133;30;20,7;18;0,1
133;53;26,2;20;0,1
133;60;27,2;6;0,1
133;70;12;30;0
134;74;8;14;0
135;5;17;32;0
135;18;50;9;0
135;29;99;14;0
135;33;2;60;0
135;74;8;50;0
136;13;4,8;20;0
136;50;13;15;0
136;56;30,4;20;0
137;20;64,8;28;0
137;60;27,2;15;0
138;7;24;10;0,2
138;60;27,2;20;0,2
138;68;10;8;0,2
139;24;3,6;15;0
139;34;11,2;10;0
140;24;3,6;15;0
140;28;36,4;6;0
140;59;44;12;0
140;71;17,2;15;0
141;45;7,6;15;0,2
141;52;5,6;20;0,2
141;53;26,2;40;0
142;10;24,8;16;0
142;55;19,2;15;0
142;62;39,4;20;0
142;70;12;30;0
143;31;10;60;0,1
143;35;14,4;40;0,1
143;46;9,6;45;0
143;72;27,8;24;0,1
144;13;4,8;18;0
145;69;28,8;50;0
146;2;15,2;25;0,25
146;14;18,6;42;0,25
146;25;11,2;7;0,25
146;26;24,9;70;0,25
146;31;10;32;0
147;13;4,8;10;0
147;62;39,4;10;0
148;46;9,6;28;0,1
148;53;26,2;70;0,1
148;69;28,8;8;0
149;23;7,2;40;0
149;71;17,2;60;0
149;72;27,8;21;0
150;21;8;10;0,15
150;51;42,4;18;0,15
151;35;14,4;30;0
151;55;19,2;120;0,1
152;68;10;60;0
152;71;17,2;30;0
152;76;14,4;35;0
152;77;10,4;14;0
153;29;99;21;0
153;35;14,4;35;0
153;49;16;30;0
154;30;20,7;18;0
154;56;30,4;70;0
154;65;16,8;20;0
154;71;17,2;60;0
155;23;7,2;60;0
155;63;35,1;65;0
156;16;13,9;21;0,15
156;48;10,2;70;0,15
157;26;24,9;30;0,05
157;42;11,2;40;0,05
157;49;16;30;0,05
158;3;8;50;0
159;1;14,4;10;0
159;21;8;30;0,1
159;28;36,4;42;0,1
159;36;15,2;5;0,1
159;40;14,7;2;0,1
160;11;16,8;30;0
160;69;28,8;15;0
160;71;17,2;15;0
161;37;20,8;10;0
161;54;5,9;6;0
161;62;39,4;35;0
162;14;18,6;12;0
162;21;8;12;0
163;33;2;49;0
163;59;44;16;0
164;41;7,7;25;0,2
164;44;15,5;40;0,2
164;59;44;9;0,2
165;14;18,6;20;0,1
166;1;14,4;24;0
166;62;39,4;40;0
166;76;14,4;14;0
167;19;7,3;18;0,05
167;33;2;50;0
168;17;31,2;2;0
168;33;2;20;0
169;19;7,3;20;0
169;53;26,2;10;0
169;57;15,6;20;0
170;38;210,8;50;0
170;46;9,6;2;0,25
170;68;10;36;0,25
170;77;10,4;35;0
171;2;15,2;60;0
171;47;7,6;55;0
171;61;22,8;16;0
171;74;8;15;0
172;60;27,2;60;0,05
172;69;28,8;20;0,05
173;9;77,6;20;0,1
173;13;4,8;2;0,1
173;70;12;8;0,1
173;73;12;20;0,1
174;19;7,3;4;0,15
174;26;24,9;30;0
174;53;26,2;15;0,15
174;77;10,4;10;0,15
175;26;24,9;2;0
176;31;10;14;0
176;59;44;20;0
177;35;14,4;60;0,2
177;38;210,8;49;0,2
177;68;10;30;0,2
178;55;19,2;10;0,25
178;76;14,4;20;0,25
179;56;30,4;5;0
179;64;26,6;7;0
180;14;18,6;35;0
181;46;9,6;20;0
182;50;13;40;0
182;63;35,1;35;0,25
183;17;31,2;45;0,2
183;21;8;50;0
183;56;30,4;30;0
183;59;44;70;0,2
184;17;31,2;50;0,25
184;40;14,7;50;0,25
184;47;7,6;30;0,25
185;26;24,9;10;0
185;54;5,9;40;0
186;56;30,4;28;0
187;11;16,8;6;0
187;76;14,4;18;0,15
188;2;15,2;10;0
188;22;16,8;12;0
188;72;27,8;10;0
189;46;9,6;5;0
189;56;30,4;40;0,1
189;64;26,6;30;0,1
189;75;6,2;24;0,1
190;53;26,2;15;0
191;19;7,3;15;0,2
191;34;11,2;20;0,2
191;57;15,6;15;0,2
192;12;30,4;15;0
192;16;13,9;16;0
192;64;26,6;6;0
192;74;8;30;0
193;2;15,2;45;0,15
193;16;13,9;49;0,15
193;29;99;24;0,15
193;61;22,8;90;0,15
194;27;35,1;50;0
195;11;16,8;30;0
195;54;5,9;80;0
195;66;13,6;60;0
196;11;16,8;6;0,2
196;28;36,4;12;0
197;17;31,2;10;0
197;26;24,9;15;0
197;35;14,4;8;0
197;41;7,7;30;0
198;39;14,4;6;0
198;54;5,9;15;0
199;19;7,3;12;0,1
199;24;3,6;20;0,1
199;31;10;3;0,1
199;52;5,6;15;0,1
200;19;7,3;40;0
200;65;16,8;35;0
200;71;17,2;2;0
201;26;24,9;6;0
201;40;14,7;20;0
202;10;24,8;14;0
202;52;5,6;20;0
202;62;39,4;35;0
203;10;24,8;20;0,2
203;54;5,9;6;0,2
204;55;19,2;120;0,1
204;64;26,6;35;0,1
204;65;16,8;28;0,1
204;77;10,4;55;0,1
205;28;36,4;15;0
205;44;15,5;100;0,05
206;48;10,2;15;0,1
206;70;12;25;0,1
207;16;13,9;20;0,2
207;33;2;20;0,2
207;46;9,6;10;0,2
208;39;14,4;20;0
208;53;26,2;50;0
208;61;22,8;25;0
208;71;17,2;30;0
209;21;8;40;0,15
209;49;16;21;0,15
210;59;44;36;0
211;26;24,9;30;0
211;28;36,4;30;0
211;43;36,8;20;0
211;56;30,4;15;0
211;71;17,2;50;0
212;7;24;16;0,05
212;46;9,6;20;0,05
212;72;27,8;40;0
213;68;10;21;0,25
213;75;6,2;4;0,25
214;21;8;40;0,25
214;30;20,7;28;0,25
214;55;19,2;60;0,25
215;13;4,8;1;0
215;23;7,2;21;0
216;19;7,3;21;0
216;42;11,2;50;0
217;4;17,6;16;0,2
217;43;36,8;3;0
217;56;30,4;30;0,2
217;60;27,2;20;0
218;24;3,6;25;0
218;29;99;18;0,1
218;40;14,7;20;0
218;45;7,6;30;0,1
218;50;13;25;0
219;11;16,8;10;0
219;46;9,6;5;0
220;24;3,6;28;0
220;25;11,2;12;0
221;30;20,7;8;0
221;43;36,8;15;0
222;2;15,2;40;0,15
222;16;13,9;35;0,15
222;44;15,5;2;0,15
223;18;50;30;0
223;23;7,2;15;0
223;64;26,6;8;0
224;7;24;30;0
224;56;30,4;20;0
225;24;3,6;80;0,05
225;51;42,4;18;0
226;33;2;12;0
226;71;17,2;12;0
227;14;18,6;12;0
227;28;36,4;18;0
227;40;14,7;21;0
227;75;6,2;10;0
228;31;10;35;0,15
228;66;13,6;60;0,15
228;76;14,4;42;0,15
229;55;19,2;2;0,05
229;70;12;12;0
230;1;14,4;15;0
230;21;8;21;0,25
230;39;14,4;20;0,25
231;10;24,8;20;0,05
232;38;210,8;30;0
232;53;26,2;28;0
232;59;44;60;0
232;64;26,6;30;0
233;47;7,6;30;0
233;59;44;12;0
234;49;16;24;0
234;60;27,2;40;0
235;40;14,7;10;0
236;34;11,2;35;0,05
236;77;10,4;30;0,05
237;21;8;14;0
237;40;14,7;10;0
237;51;42,4;3;0
238;2;15,2;20;0,1
238;3;8;20;0,1
238;55;19,2;30;0,1
238;70;12;60;0,1
239;11;16,8;5;0
239;51;42,4;25;0
239;74;8;16;0
240;19;7,3;5;0
240;26;24,9;30;0
240;54;5,9;24;0,25
241;59;44;30;0
241;73;12;20;0,2
242;11;16,8;15;0,25
242;16;13,9;18;0
243;59;44;60;0
243;68;10;30;0
243;75;6,2;36;0
244;44;15,5;15;0,15
244;77;10,4;7;0,15
245;25;11,2;60;0,05
245;42;11,2;20;0,05
246;65;16,8;15;0,1
246;66;13,6;10;0,1
246;69;28,8;10;0,1
247;56;30,4;30;0
248;23;7,2;10;0
248;41;7,7;20;0
248;77;10,4;5;0
249;31;10;20;0,05
250;56;30,4;14;0
250;72;27,8;25;0
250;77;10,4;25;0
251;24;4,5;14;0
251;40;18,4;5;0
251;42;14;30;0
252;28;45,6;20;0
252;49;20;25;0
253;15;15,5;12;0,05
253;28;45,6;8;0,05
254;54;7,45;20;0
255;45;9,5;21;0
255;53;32,8;6;0
255;67;14;30;0
256;14;23,25;70;0
256;65;21,05;20;0
257;2;19;12;0
257;21;10;12;0
257;53;32,8;10;0
257;61;28,5;25;0
258;62;49,3;3;0
259;25;14;18;0,1
259;70;15;14;0,1
260;43;46;15;0,15
260;48;12,75;15;0,15
261;13;6;10;0
261;39;18;10;0
262;28;45,6;3;0
263;29;123,79;36;0
263;75;7,75;36;0,1
264;4;22;50;0,15
264;7;30;50;0,15
264;8;40;10;0,15
265;24;4,5;10;0,15
265;46;12;9;0,15
265;47;9,5;6;0,15
265;60;34;12;0,15
266;21;10;40;0,2
266;32;32;50;0,2
266;61;28,5;15;0,2
267;20;81;39;0
267;28;45,6;35;0
267;56;38;70;0
267;65;21,05;39;0
267;75;7,75;50;0
268;9;97;16;0,15
268;16;17,45;50;0
268;27;43,9;120;0
268;33;2,5;16;0,15
268;60;34;84;0,15
269;18;62,5;25;0,1
269;41;9,65;80;0,1
269;42;14;20;0
270;52;7;6;0
270;59;55;4;0
270;70;15;6;0
271;24;4,5;5;0
271;38;263,5;15;0
271;44;19,45;9;0
272;10;31;16;0,05
272;56;38;40;0
272;60;34;10;0,05
273;24;4,5;8;0
273;53;32,8;5;0
274;35;18;3;0
274;41;9,65;10;0
274;68;12,5;6;0
275;1;18;40;0,2
275;8;40;24;0
275;30;25,89;20;0,2
275;40;18,4;25;0,2
276;17;39;25;0,1
276;20;81;15;0,1
276;37;26;18;0,1
276;41;9,65;6;0,1
277;10;31;2;0
277;30;25,89;10;0
277;43;46;60;0
277;54;7,45;15;0
278;36;19;30;0
278;40;18,4;15;0,1
279;1;18;8;0,15
279;13;6;10;0
279;56;38;30;0,15
280;4;22;50;0,1
280;36;19;30;0,1
281;11;21;3;0
281;33;2,5;8;0,2
281;72;34,8;9;0
282;55;24;14;0
282;68;12,5;20;0
282;69;36;10;0
283;17;39;40;0
283;43;46;25;0
283;61;28,5;20;0
283;76;18;50;0
284;59;55;2;0
285;30;25,89;15;0
285;66;17;24;0
286;4;22;50;0,05
286;72;34,8;24;0
286;73;15;24;0,05
287;30;25,89;10;0
287;40;18,4;10;0,2
287;54;7,45;10;0,2
288;11;21;50;0,1
288;40;18,4;10;0,1
288;57;19,5;5;0,1
288;59;55;15;0,1
289;12;38;15;0,25
289;31;12,5;20;0
289;33;2,5;30;0
289;60;34;35;0,25
290;31;12,5;30;0
290;51;53;6;0
290;58;13,25;20;0
290;72;34,8;21;0
290;73;15;9;0
291;70;15;7;0
291;72;34,8;1;0
292;13;6;8;0
292;21;10;15;0
292;33;2,5;15;0
292;49;20;6;0
293;3;10;60;0
293;26;31,23;40;0
293;38;263,5;30;0
293;68;12,5;35;0
294;24;4,5;35;0,1
294;38;263,5;4;0,1
294;65;21,05;36;0,1
294;71;21,5;9;0,1
295;11;21;15;0,05
295;54;7,45;24;0,05
296;12;38;30;0,15
296;23;9;70;0,15
297;28;45,6;7;0
297;67;14;7;0
298;11;21;10;0
299;7;30;10;0
299;35;18;30;0
299;62;49,3;40;0
300;32;32;24;0,15
300;36;19;60;0
301;34;14;10;0,25
301;41;9,65;14;0
302;31;12,5;55;0,15
302;45;9,5;100;0,15
302;51;53;48;0,15
303;17;39;8;0,1
303;19;9,2;10;0
303;21;10;6;0,1
303;61;28,5;10;0,1
304;16;17,45;40;0,15
304;35;18;20;0,15
304;44;19,45;40;0
305;69;36;18;0
305;75;7,75;30;0
306;11;21;15;0
306;16;17,45;14;0
306;22;21;24;0
306;31;12,5;30;0
306;35;18;6;0
307;16;17,45;30;0,05
307;23;9;20;0,05
307;62;49,3;20;0,05
307;77;13;10;0,05
308;14;23,25;30;0,2
308;19;9,2;35;0,2
308;24;4,5;18;0,2
308;51;53;20;0,2
308;56;38;40;0,2
309;72;34,8;24;0
310;64;33,25;30;0
310;75;7,75;20;0
311;47;9,5;25;0
311;51;53;20;0
311;52;7;30;0
311;53;32,8;18;0
311;73;15;3;0
312;41;9,65;12;0,05
312;55;24;18;0,05
313;30;25,89;20;0
313;62;49,3;15;0,25
314;44;19,45;10;0
314;51;53;50;0
315;33;2,5;20;0,1
315;62;49,3;10;0,1
316;36;19;25;0
316;52;7;70;0
317;17;39;16;0,05
317;31;12,5;6;0,05
317;55;24;25;0,05
318;24;4,5;25;0,1
318;64;33,25;18;0,1
319;11;21;35;0,15
319;18;62,5;18;0,15
319;76;18;10;0
320;31;12,5;60;0,2
320;51;53;3;0
320;59;55;40;0,2
321;10;31;5;0
322;31;12,5;35;0,2
322;76;18;30;0
323;11;21;15;0,05
323;56;38;60;0,05
324;14;23,25;11;0,15
324;42;14;28;0,15
325;16;17,45;12;0,1
325;32;32;10;0,1
325;40;18,4;50;0
325;75;7,75;15;0,1
326;17;39;18;0
326;34;14;40;0
326;53;32,8;25;0
327;33;2,5;14;0
327;40;18,4;2;0
327;62;49,3;10;0
327;64;33,25;6;0
328;59;55;12;0
328;63;43,9;6;0
328;72;34,8;30;0
328;76;18;10;0
329;1;18;10;0
329;31;12,5;20;0
329;44;19,45;21;0
330;39;18;10;0
330;75;7,75;20;0
330;77;13;18;0
331;35;18;20;0
331;57;19,5;6;0
332;15;15,5;10;0
332;75;7,75;21;0
333;14;23,25;15;0,05
333;41;9,65;9;0,05
333;65;21,05;30;0,05
334;75;7,75;50;0,2
335;57;19,5;4;0
335;76;18;14;0
336;29;123,79;10;0
336;60;34;24;0,15
336;69;36;10;0,15
337;31;12,5;50;0,05
338;47;9,5;15;0
339;52;7;4;0,15
340;26;31,23;6;0
340;35;18;20;0
340;77;13;20;0
341;18;62,5;40;0,2
341;42;14;100;0,2
342;35;18;4;0
343;1;18;20;0
343;77;13;60;0,05
344;3;10;14;0
344;7;30;10;0
344;54;7,45;50;0
345;15;15,5;25;0,05
345;26;31,23;5;0,05
346;20;81;21;0,2
346;69;36;20;0,2
346;76;18;4;0,2
347;52;7;24;0
347;58;13,25;30;0
348;35;18;30;0,25
348;61;28,5;120;0,25
348;69;36;65;0,25
349;56;38;5;0,2
349;63;43,9;24;0,2
349;75;7,75;30;0,2
350;24;4,5;35;0,2
350;57;19,5;20;0
350;65;21,05;12;0,2
351;27;43,9;50;0
351;71;21,5;9;0
352;62;49,3;10;0
353;54;7,45;4;0
353;73;15;30;0
354;13;6;60;0
354;59;55;35;0
355;77;13;5;0,25
356;22;21;48;0
356;49;20;25;0,05
357;48;12,75;6;0,1
357;76;18;10;0,1
358;16;17,45;30;0,05
358;59;55;20;0,05
358;60;34;70;0,05
358;71;21,5;15;0,05
359;4;22;20;0,2
359;55;24;20;0,2
359;62;49,3;10;0,2
360;7;30;45;0
360;17;39;100;0
360;33;2,5;14;0
360;40;18,4;42;0
360;72;34,8;12;0
361;56;38;28;0
362;1;18;3;0
362;10;31;10;0
362;21;10;6;0
363;36;19;21;0,25
364;1;18;6;0
364;2;19;10;0
364;60;34;15;0
365;10;31;70;0
365;36;19;55;0
365;49;20;18;0
365;60;34;40;0
365;76;18;80;0
366;13;6;8;0,1
366;75;7,75;40;0
367;11;21;14;0
367;21;10;8;0
367;39;18;5;0
368;55;24;5;0
369;38;263,5;15;0,05
369;56;38;14;0
369;70;15;15;0,05
369;71;21,5;15;0,05
370;59;55;30;0,15
371;6;25;70;0
371;56;38;20;0
371;68;12,5;15;0
372;21;10;42;0
372;22;21;40;0
373;24;4,5;5;0
373;52;7;5;0
374;19;9,2;5;0
374;23;9;10;0
374;70;15;20;0
374;71;21,5;15;0
375;2;19;20;0
375;68;12,5;18;0,2
376;14;23,25;21;0
376;19;9,2;15;0,1
376;21;10;25;0,1
376;24;4,5;3;0
376;35;18;30;0,1
377;28;45,6;10;0
377;29;123,79;6;0
377;44;19,45;10;0
378;14;23,25;3;0
378;42;14;5;0
378;60;34;10;0
379;53;32,8;12;0
379;60;34;20;0
379;71;21,5;20;0
380;62;49,3;15;0
380;73;15;35;0,15
381;1;18;25;0
382;29;123,79;20;0
382;64;33,25;9;0
383;55;24;12;0,05
383;76;18;35;0
384;75;7,75;8;0,1
385;2;19;30;0,05
385;33;2,5;20;0,05
386;12;38;36;0,15
386;13;6;13;0,15
386;26;31,23;35;0,15
386;62;49,3;80;0,15
387;7;30;35;0
387;18;62,5;50;0
387;51;53;15;0
387;75;7,75;2;0
388;4;22;10;0,1
388;5;21,35;15;0,1
388;22;21;40;0
389;4;22;25;0
389;58;13,25;6;0
390;11;21;10;0
390;50;16,25;25;0,05
390;56;38;60;0,05
391;45;9,5;20;0
391;65;21,05;21;0
391;72;34,8;60;0
392;18;62,5;8;0
393;69;36;20;0,25
393;70;15;15;0,25
394;2;19;50;0
394;40;18,4;60;0
395;21;10;30;0,2
395;61;28,5;20;0,2
396;28;45,6;15;0,25
396;39;18;21;0,25
396;46;12;2;0,25
397;18;62,5;4;0,1
397;43;46;20;0
397;46;12;21;0,1
398;18;62,5;20;0
398;36;19;15;0
399;1;18;15;0,25
399;10;31;18;0,25
399;71;21,5;30;0,25
399;77;13;35;0,25
400;19;9,2;30;0
400;39;18;20;0
401;22;21;15;0
401;24;4,5;15;0,15
402;28;45,6;20;0
402;72;34,8;15;0
403;30;25,89;30;0
403;53;32,8;25;0,05
403;54;7,45;30;0
404;19;9,2;12;0,25
404;22;21;20;0,25
405;30;25,89;2;0,25
405;42;14;20;0
406;16;17,45;30;0,1
406;60;34;20;0,1
407;4;22;12;0,1
407;39;18;20;0,1
407;54;7,45;6;0,1
408;41;9,65;20;0,2
409;14;23,25;3;0,1
409;44;19,45;28;0,1
409;47;9,5;6;0,1
410;15;15,5;50;0
410;41;9,65;24;0
410;46;12;45;0
410;47;9,5;10;0
410;56;38;45;0
410;60;34;30;0
411;21;10;60;0
411;40;18,4;70;0,05
411;60;34;55;0,05
411;77;13;70;0,05
412;31;12,5;20;0,05
412;40;18,4;24;0,05
412;70;15;40;0,05
413;20;81;21;0
414;39;18;3;0,2
414;58;13,25;49;0,2
415;68;12,5;10;0
416;40;18,4;30;0,05
416;42;14;30;0,05
416;51;53;20;0,05
417;10;31;24;0,15
417;56;38;12;0,15
417;65;21,05;15;0,15
418;51;53;20;0
418;59;55;1;0
418;76;18;10;0
419;29;123,79;36;0
419;65;21,05;10;0
420;69;36;45;0,2
420;71;21,5;14;0,2
421;31;12,5;8;0,1
421;55;24;4;0,1
421;64;33,25;15;0,1
422;36;19;30;0
423;23;9;32;0
423;46;12;60;0
423;67;14;25;0
423;73;15;50;0
423;75;7,75;25;0
424;16;17,45;10;0
424;62;49,3;10;0
424;65;21,05;12;0
425;38;263,5;15;0,1
425;71;21,5;12;0
426;16;17,45;3;0
426;42;14;6;0
426;43;46;6;0
427;23;9;5;0
428;14;23,25;30;0
428;53;32,8;10;0
428;58;13,25;30;0
429;10;31;2;0
429;19;9,2;7;0
429;44;19,45;21;0
430;26;31,23;30;0,15
430;33;2,5;8;0,15
431;12;38;100;0
431;33;2,5;30;0
431;41;9,65;120;0
431;54;7,45;30;0
432;59;55;12;0
433;16;17,45;50;0,25
433;31;12,5;20;0,25
433;42;14;40;0,25
434;19;9,2;30;0,1
434;21;10;12;0,1
434;64;33,25;28;0
435;33;2,5;30;0
435;66;17;4;0
435;75;7,75;30;0
436;52;7;9;0
437;40;18,4;20;0
437;47;9,5;40;0
437;60;34;30;0
438;10;31;20;0
438;41;9,65;4;0
438;47;9,5;15;0
